,run,tag,step,value
92195,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,204,1020.59491
92196,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,205,1020.59491
92197,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,206,1020.59491
92198,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,207,1020.59491
92199,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,208,1020.59491
92200,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,209,1020.59491
92201,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,210,1020.59491
92202,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,211,1020.59491
92203,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,212,1020.59491
92204,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,213,1020.59491
92205,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,214,1020.59491
92206,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,215,1020.59491
92207,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,216,1020.59491
92208,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,217,1020.59491
92209,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,218,1020.59491
92210,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,219,1020.59491
92211,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,220,1020.59491
92212,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,221,1020.59491
92213,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,222,1020.59491
92214,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,223,1020.59491
92215,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,224,1020.59491
92216,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,225,1020.59491
92217,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,226,1020.59491
92218,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,227,1020.59491
92219,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,228,1020.59491
92220,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,229,1020.59491
92221,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,230,1020.59491
92222,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,231,1020.59491
92223,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,232,1020.59491
92224,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,233,1020.59491
92225,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,234,1020.59491
92226,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,235,1020.59491
92227,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,236,1020.59491
92228,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,237,1020.59491
92229,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,238,1020.59491
92230,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,239,1020.59491
92231,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,240,1020.59491
92232,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,241,1020.59491
92233,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,242,1020.59491
92234,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,243,1020.59491
92235,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,244,1020.59491
92236,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,245,1020.59491
92237,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,246,1020.59491
92238,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,247,1020.59491
92239,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,248,1020.59491
92240,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,249,1020.59491
92241,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,250,1020.59491
92242,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,251,1020.59491
92243,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,252,1020.59491
92244,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,253,1020.59491
92245,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,254,1020.59491
92246,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,255,1020.59491
92247,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,256,1020.59491
92248,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,257,1020.59491
92249,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,258,1020.59491
92250,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,259,1020.59491
92251,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,260,1020.59491
92252,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,261,1020.59491
92253,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,262,1020.59491
92254,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,263,1020.59491
92255,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,264,1020.59491
92256,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,265,1020.59491
92257,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,266,1020.59491
92258,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,267,1020.59491
92259,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,268,1020.59491
92260,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,269,1020.59491
92261,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,270,1020.59491
92262,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,271,1020.59491
92263,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,272,1020.59491
92264,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,273,1020.59491
92265,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,274,1020.59491
92266,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,275,1020.59491
92267,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,276,1020.59491
92268,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,277,1020.59491
92269,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,278,1020.59491
92270,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,279,1020.59491
92271,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,280,1020.59491
92272,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,281,1020.59491
92273,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,282,1020.59491
92274,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,283,1020.59491
92275,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,284,1020.59491
92276,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,285,1020.59491
92277,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,286,1020.59491
92278,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,287,1020.59491
92279,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,288,1020.59491
92280,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,289,1020.59491
92281,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,290,1020.59491
92282,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,291,1020.59491
92283,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,292,1020.59491
92284,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,293,1020.59491
92285,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,294,1020.59491
92286,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,295,1020.59491
92287,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,296,1020.59491
92288,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,297,1020.59491
92289,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,298,1020.59491
92290,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,299,1020.59491
92291,Hopper/Diverse2-0.05thresh-1k-seed0,Max episode reward,300,1020.59491
92292,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,1,2
92293,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,2,2
92294,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,3,2
92295,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,4,2
92296,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,5,2
92297,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,6,2
92298,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,7,2
92299,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,8,2
92300,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,9,2
92301,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,10,2
92302,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,11,2
92303,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,12,2
92304,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,13,2
92305,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,14,2
92306,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,15,2
92307,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,16,2
92308,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,17,2
92309,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,18,2
92310,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,19,2
92311,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,20,2
92312,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,21,2
92313,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,22,2
92314,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,23,2
92315,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,24,2
92316,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,25,2
92317,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,26,2
92318,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,27,2
92319,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,28,2
92320,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,29,2
92321,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,30,2
92322,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,31,2
92323,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,32,2
92324,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,33,2
92325,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,34,2
92326,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,35,2
92327,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,36,2
92328,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,37,2
92329,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,38,2
92330,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,39,2
92331,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,40,2
92332,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,41,2
92333,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,42,2
92334,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,43,2
92335,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,44,2
92336,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,45,2
92337,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,46,2
92338,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,47,2
92339,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,48,2
92340,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,49,2
92341,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,50,2
92342,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,51,2
92343,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,52,2
92344,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,53,2
92345,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,54,2
92346,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,55,2
92347,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,56,2
92348,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,57,2
92349,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,58,2
92350,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,59,2
92351,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,60,2
92352,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,61,2
92353,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,62,3
92354,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,63,3
92355,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,64,3
92356,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,65,3
92357,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,66,3
92358,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,67,3
92359,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,68,3
92360,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,69,3
92361,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,70,3
92362,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,71,3
92363,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,72,3
92364,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,73,3
92365,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,74,3
92366,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,75,3
92367,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,76,3
92368,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,77,3
92369,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,78,3
92370,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,79,3
92371,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,80,3
92372,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,81,3
92373,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,82,3
92374,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,83,3
92375,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,84,3
92376,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,85,3
92377,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,86,3
92378,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,87,3
92379,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,88,3
92380,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,89,3
92381,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,90,3
92382,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,91,3
92383,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,92,3
92384,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,93,3
92385,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,94,3
92386,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,95,3
92387,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,96,3
92388,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,97,3
92389,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,98,3
92390,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,99,3
92391,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,100,3
92392,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,101,3
92393,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,102,3
92394,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,103,3
92395,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,104,3
92396,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,105,3
92397,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,106,3
92398,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,107,3
92399,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,108,3
92400,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,109,3
92401,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,110,3
92402,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,111,3
92403,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,112,3
92404,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,113,3
92405,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,114,3
92406,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,115,3
92407,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,116,3
92408,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,117,3
92409,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,118,3
92410,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,119,3
92411,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,120,3
92412,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,121,3
92413,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,122,3
92414,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,123,3
92415,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,124,3
92416,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,125,3
92417,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,126,3
92418,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,127,3
92419,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,128,3
92420,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,129,3
92421,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,130,3
92422,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,131,3
92423,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,132,3
92424,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,133,3
92425,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,134,3
92426,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,135,3
92427,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,136,3
92428,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,137,3
92429,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,138,3
92430,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,139,3
92431,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,140,3
92432,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,141,3
92433,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,142,3
92434,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,143,3
92435,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,144,3
92436,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,145,3
92437,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,146,3
92438,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,147,3
92439,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,148,3
92440,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,149,3
92441,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,150,3
92442,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,151,3
92443,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,152,3
92444,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,153,3
92445,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,154,3
92446,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,155,3
92447,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,156,3
92448,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,157,3
92449,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,158,3
92450,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,159,4
92451,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,160,4
92452,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,161,4
92453,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,162,4
92454,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,163,4
92455,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,164,4
92456,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,165,4
92457,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,166,4
92458,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,167,4
92459,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,168,4
92460,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,169,4
92461,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,170,4
92462,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,171,4
92463,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,172,4
92464,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,173,4
92465,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,174,4
92466,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,175,4
92467,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,176,4
92468,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,177,4
92469,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,178,4
92470,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,179,4
92471,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,180,4
92472,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,181,4
92473,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,182,4
92474,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,183,4
92475,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,184,4
92476,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,185,4
92477,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,186,4
92478,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,187,4
92479,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,188,4
92480,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,189,4
92481,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,190,4
92482,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,191,4
92483,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,192,4
92484,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,193,4
92485,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,194,4
92486,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,195,4
92487,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,196,4
92488,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,197,4
92489,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,198,4
92490,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,199,4
92491,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,200,4
92492,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,201,4
92493,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,202,4
92494,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,203,4
92495,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,204,4
92496,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,205,4
92497,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,206,4
92498,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,207,4
92499,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,208,4
92500,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,209,4
92501,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,210,4
92502,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,211,4
92503,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,212,4
92504,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,213,4
92505,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,214,4
92506,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,215,4
92507,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,216,4
92508,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,217,4
92509,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,218,4
92510,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,219,4
92511,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,220,4
92512,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,221,4
92513,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,222,4
92514,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,223,4
92515,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,224,4
92516,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,225,4
92517,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,226,4
92518,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,227,4
92519,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,228,4
92520,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,229,4
92521,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,230,4
92522,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,231,4
92523,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,232,4
92524,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,233,4
92525,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,234,4
92526,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,235,4
92527,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,236,4
92528,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,237,4
92529,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,238,4
92530,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,239,4
92531,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,240,4
92532,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,241,4
92533,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,242,4
92534,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,243,4
92535,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,244,4
92536,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,245,4
92537,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,246,4
92538,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,247,4
92539,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,248,4
92540,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,249,4
92541,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,250,4
92542,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,251,4
92543,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,252,4
92544,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,253,4
92545,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,254,4
92546,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,255,4
92547,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,256,4
92548,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,257,5
92549,Hopper/Diverse2-0.05thresh-1k-seed0,Number of skills,258,5
